Time,Iterations
9.58994,8050
9.61575,8060
9.64065,8070
9.6659,8080
9.69088,8090
9.71847,8100
9.74701,8110
9.77557,8120
9.80419,8130
9.83198,8140
9.86059,8150
9.88933,8160
9.91791,8170
9.94386,8180
9.96921,8190
9.99482,8200
10.0203,8210
10.0458,8220
10.0714,8230
10.0969,8240
10.1233,8250
10.1491,8260
10.1747,8270
10.2004,8280
10.228,8290
10.2573,8300
10.2843,8310
10.3106,8320
10.3365,8330
10.3629,8340
10.3923,8350
10.4219,8360
10.4494,8370
10.4757,8380
10.5019,8390
10.5281,8400
10.5543,8410
10.5805,8420
10.6068,8430
10.634,8440
10.6604,8450
10.6867,8460
10.713,8470
10.7423,8480
10.7721,8490
10.7998,8500
10.8271,8510
10.8541,8520
10.8832,8530
10.9134,8540
10.9431,8550
10.9716,8560
11.0019,8570
11.0323,8580
11.0627,8590
11.0909,8600
11.1179,8610
11.1453,8620
11.1726,8630
11.1995,8640
11.2272,8650
11.2567,8660
11.2872,8670
11.3156,8680
11.3429,8690
11.3707,8700
11.3989,8710
11.4298,8720
11.4607,8730
11.4898,8740
11.5175,8750
11.5454,8760
11.5733,8770
11.6008,8780
11.6287,8790
11.6567,8800
11.6852,8810
11.7127,8820
11.7406,8830
11.7706,8840
11.8019,8850
11.831,8860
11.8599,8870
11.8882,8880
11.9182,8890
11.9499,8900
11.9809,8910
12.0091,8920
12.0371,8930
12.0653,8940
12.0932,8950
12.121,8960
12.149,8970
12.1781,8980
12.2071,8990
12.2383,9000
12.2704,9010
12.3025,9020
12.3342,9030
12.3645,9040
12.3933,9050
12.4229,9060
12.4552,9070
12.4858,9080
12.5142,9090
12.5432,9100
12.5717,9110
12.6002,9120
12.6287,9130
12.6573,9140
12.6872,9150
12.7162,9160
12.745,9170
12.7735,9180
12.8121,9190
12.8449,9200
12.8766,9210
12.9059,9220
12.9375,9230
12.9705,9240
13.0026,9250
13.0321,9260
13.0612,9270
13.0907,9280
13.1198,9290
13.1492,9300
13.1784,9310
13.2089,9320
13.2382,9330
13.2682,9340
13.3003,9350
13.3332,9360
13.3638,9370
13.3944,9380
13.425,9390
13.457,9400
13.4906,9410
13.5244,9420
13.5579,9430
13.5891,9440
13.6187,9450
13.6484,9460
13.6793,9470
13.7099,9480
13.7399,9490
13.7698,9500
13.7997,9510
13.8337,9520
13.8664,9530
13.8971,9540
13.928,9550
13.961,9560
13.9953,9570
14.0268,9580
14.0571,9590
14.0873,9600
14.1175,9610
14.1478,9620
14.1788,9630
14.2097,9640
14.2402,9650
14.2709,9660
14.3033,9670
14.338,9680
14.3715,9690
14.403,9700
14.434,9710
14.4664,9720
14.5013,9730
14.5339,9740
14.5646,9750
14.5952,9760
14.6259,9770
14.6572,9780
14.6886,9790
14.721,9800
14.7562,9810
14.7915,9820
14.8262,9830
14.8615,9840
14.894,9850
14.9256,9860
14.957,9870
14.9914,9880
15.027,9890
15.0593,9900
15.0906,9910
15.1218,9920
15.1531,9930
15.1845,9940
15.2159,9950
15.2484,9960
15.2804,9970
15.3122,9980
15.3456,9990
5.58e-07,0
7.909e-06,10
1.4911e-05,20
2.2923e-05,30
3.552e-05,40
4.7733e-05,50
6.1275e-05,60
7.6823e-05,70
9.4787e-05,80
0.000116241,90
0.000141307,100
0.000168707,110
0.000198067,120
0.00022911,130
0.000263391,140
0.00029948,150
0.000345214,160
0.000385048,170
0.000428096,180
0.00047269,190
0.000518506,200
0.000571407,210
0.000621247,220
0.000673208,230
0.000729607,240
0.000803272,250
0.0008642,260
0.000927451,270
0.000998614,280
0.00106912,290
0.00115162,300
0.00124581,310
0.00132199,320
0.00139819,330
0.0014825,340
0.00156336,350
0.00165135,360
0.00175457,370
0.00184182,380
0.0019324,390
0.00203506,400
0.00213409,410
0.00223149,420
0.00233071,430
0.00243223,440
0.00254263,450
0.00264852,460
0.0027565,470
0.00286703,480
0.00297941,490
0.003097,500
0.003214,510
0.0033361,520
0.00345734,530
0.00358074,540
0.00370632,550
0.00383529,560
0.00396526,570
0.00410058,580
0.0042351,590
0.00437167,600
0.00451025,610
0.00465117,620
0.00479426,630
0.00493941,640
0.00509012,650
0.00523976,660
0.00539152,670
0.00554554,680
0.00570156,690
0.00585991,700
0.00602635,710
0.00620136,720
0.00636685,730
0.00653466,740
0.00670411,750
0.00688113,760
0.00705864,770
0.00723678,780
0.00742438,790
0.00760718,800
0.00779252,810
0.0079783,820
0.00816865,830
0.00835825,840
0.00854964,850
0.00874312,860
0.00893872,870
0.00914164,880
0.00937044,890
0.00963824,900
0.0099456,910
0.0102975,920
0.0106841,930
0.0111134,940
0.0115776,950
